trip_id,booking_user_id,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,pick_up_address,drop_off_address,trip_datetime,passenger_count,date,hour,day_of_week,is_weekend,time_of_day,group_size_from_checked,group_size
731469,255822,30.4448676,-97.9136902,30.2647789,-97.7621308,"16203 dodd street, volente, tx, usa","1717 toomey road, austin, tx, usa",2025-09-06 14:47:20,8,2025-09-06,14,Saturday,True,afternoon,7,8
731468,293226,30.4448676,-97.9136902,30.2166673,-97.7670972,"16203 dodd street, volente, tx, usa","4411 congress avenue, austin, tx, usa",2025-09-06 14:45:37,8,2025-09-06,14,Saturday,True,afternoon,2,8
731467,593819,30.4445875,-97.9142529,30.4513105,-97.6790536,"aquaholics watercraft rental, dodd street, volente, tx, usa","2416 rick whinery drive, austin, tx, usa",2025-09-06 14:43:39,13,2025-09-06,14,Saturday,True,afternoon,1,13
731462,581025,30.4320438,-97.8846125,30.3439222,-97.5351271,"14297 farm to market road 2769, leander, tx, usa","12400 toucan trail, manor, texas, usa",2025-09-06 14:39:24,13,2025-09-06,14,Saturday,True,afternoon,1,13
731460,537402,30.4227136,-97.9449792,30.3771226,-97.9248247,"17141 rocky ridge road, austin, tx, usa","2300 white dove pass, austin, tx, usa",2025-09-06 14:52:37,14,2025-09-06,14,Saturday,True,afternoon,1,14
731457,212220,30.2504651,-97.7491958,30.2640542,-97.7269458,"south congress, s congress ave, austin, united states, 78704","whiskey tango foxtrot sporting club, east 7th street, austin, tx, usa",2025-09-06 14:46:31,9,2025-09-06,14,Saturday,True,afternoon,9,9
731456,539425,30.2772214,-97.7510676,30.2874829,-97.7461563,"west end, w 12th st, austin, united states, 78703","the mark austin, west 23rd street, austin, tx, usa",2025-09-06 14:39:11,7,2025-09-06,14,Saturday,True,afternoon,6,7
731455,228417,30.2514952,-97.70217,30.2923073,-97.7406306,"govalle, e cesar chavez st, austin, united states, 78702","phi gamma delta, hemphill park, austin, tx, usa",2025-09-06 14:45:42,8,2025-09-06,14,Saturday,True,afternoon,6,8
731452,252453,30.122739,-97.8244774,30.1854889,-97.8732649,"stagecoach way, manchaca, united states, 78652","lady bird johnson wildflower center, la crosse avenue, austin, tx, usa",2025-09-06 15:00:34,9,2025-09-06,15,Saturday,True,afternoon,1,9
731442,597289,30.2451033,-97.766519,30.4231589,-97.9471602,"bouldin creek, w oltorf st, austin, united states, 78704","17141 rocky ridge rd, austin, tx, usa",2025-09-06 14:32:33,14,2025-09-06,14,Saturday,True,afternoon,1,14
731440,156678,30.2809929,-97.7095063,30.3491925,-97.797467,"chestnut, alexander ave, austin, united states, 78702","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-06 14:32:19,10,2025-09-06,14,Saturday,True,afternoon,7,10
731438,10221,30.3474926,-97.7253466,30.3491925,-97.797467,"crestview, aggie ln, austin, united states, 78757","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-06 14:30:48,12,2025-09-06,14,Saturday,True,afternoon,11,12
731435,334254,30.2849415,-97.7324303,30.299521,-97.7519489,"university campus, deloss dodds way, austin, united states, 78712","1408 mohle drive, austin, tx, usa",2025-09-06 14:36:17,5,2025-09-06,14,Saturday,True,afternoon,4,5
731433,118170,30.2837323,-97.7299478,30.2827245,-97.7674019,"university campus, clyde littlefield dr, austin, united states, 78712","1006 winsted lane, austin, tx, usa",2025-09-06 14:24:45,11,2025-09-06,14,Saturday,True,afternoon,3,11
731432,68087,30.2739532,-97.7032925,30.3461128,-97.7990356,"rosewood, crest ave, austin, united states, 78702","5001 north capital of texas highway, austin, tx, usa",2025-09-06 14:26:41,13,2025-09-06,14,Saturday,True,afternoon,7,13
731431,157324,30.1771327,-97.7420508,30.4414524,-97.9136062,"southeast austin, e william cannon dr, austin, united states, 78744","vip lake travis marina, farm to market road 2769, leander, tx, usa",2025-09-06 14:43:57,9,2025-09-06,14,Saturday,True,afternoon,7,9
731429,199609,30.1771496,-97.742072,30.4414524,-97.9136062,"southeast austin, e william cannon dr, austin, united states, 78744","vip lake travis marina, farm to market road 2769, leander, tx, usa",2025-09-06 14:43:19,12,2025-09-06,14,Saturday,True,afternoon,9,12
731428,597277,30.284391,-97.7314868,30.2696809,-97.7492075,"university campus, san jacinto blvd, austin, united states, 78712","the rustic tap, west 6th street, austin, tx, usa",2025-09-06 14:32:50,11,2025-09-06,14,Saturday,True,afternoon,1,11
731427,570820,30.4227136,-97.9449792,30.237527,-97.9798583,"17141 rocky ridge road, austin, tx, usa","10730 wagon rd w, austin, tx, usa",2025-09-06 14:18:26,13,2025-09-06,14,Saturday,True,afternoon,8,13
731426,342944,30.2965607,-97.741824,30.2889802,-97.7441792,"north university, guadalupe st, austin, united states, 78705","delta gamma, rio grande street, austin, tx, usa",2025-09-06 14:26:10,7,2025-09-06,14,Saturday,True,afternoon,7,7
731423,343970,30.2899236,-97.7338344,30.2814818,-97.7425041,"hancock, park pl, austin, united states, 78705","raising cane's chicken fingers, west martin luther king junior boulevard, austin, tx, usa",2025-09-06 14:31:54,6,2025-09-06,14,Saturday,True,afternoon,4,6
731419,460808,30.2839905,-97.7444402,30.2971267,-97.6580747,"west campus, w 21st st, austin, united states, 78705","austin rugby club, loyola lane, austin, tx, usa",2025-09-06 14:11:48,14,2025-09-06,14,Saturday,True,afternoon,1,14
731414,14186,30.2483798,-97.8603834,30.4448676,-97.9136902,"east oak hill, rialto blvd, austin, united states, 78735","16203 dodd street, volente, tx, usa",2025-09-06 14:22:22,13,2025-09-06,14,Saturday,True,afternoon,9,13
731413,19265,30.248304,-97.860299,30.4445871,-97.9142733,"east oak hill, rialto blvd, austin, united states, 78735","16209 dodd street, volente, tx, usa",2025-09-06 14:15:10,14,2025-09-06,14,Saturday,True,afternoon,1,14
731411,595299,30.2515527,-97.7214952,30.3491925,-97.797467,"holly, holly st, austin, united states, 78702","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-06 14:09:19,12,2025-09-06,14,Saturday,True,afternoon,1,12
731410,517850,30.2597854,-97.754752,30.2847095,-97.7434527,"bouldin creek, barton springs rd, austin, united states, 78704","the callaway house austin, west 22nd street, austin, tx, usa",2025-09-06 14:05:13,7,2025-09-06,14,Saturday,True,afternoon,5,7
731409,161705,30.2327865,-97.7293334,30.434269,-97.879243,"riverside, willow creek dr, austin, united states, 78741","anderson mill marina, farm to market road 2769, leander, tx, usa",2025-09-06 14:09:09,14,2025-09-06,14,Saturday,True,afternoon,4,14
731402,45013,30.285474,-97.7506552,30.2915304,-97.7413923,"west campus, david st, austin, united states, 78705","mockingbird saloon, guadalupe street, austin, tx, usa",2025-09-06 14:04:41,13,2025-09-06,14,Saturday,True,afternoon,12,13
731401,257841,30.3069446,-97.7298337,30.2896243,-97.7448688,"hyde park, speedway, austin, united states, 78751","alpha epsilon phi, rio grande street, austin, tx, usa",2025-09-06 14:18:19,7,2025-09-06,14,Saturday,True,afternoon,7,7
731397,587900,30.2792687,-97.7370151,30.2696809,-97.7492075,"downtown, brazos st, austin, united states, 78701","the rustic tap, west 6th street, austin, tx, usa",2025-09-06 14:02:37,8,2025-09-06,14,Saturday,True,afternoon,2,8
731396,593976,30.2630657,-97.7418813,30.2581534,-97.7396333,"convention center district, san jacinto blvd, austin, united states, 78701","rainey street historic district, austin, tx, usa",2025-09-06 14:01:40,8,2025-09-06,14,Saturday,True,afternoon,7,8
731393,595010,30.2625569,-97.7147485,30.4294988,-97.9460556,"2308 coronado street, austin, tx, usa","5514 w beach cir, austin, tx 78734, united states",2025-09-06 14:00:51,8,2025-09-06,14,Saturday,True,afternoon,1,8
731392,133269,30.2589511,-97.7385214,30.4231589,-97.9471602,"banger's, rainey street, austin, tx, usa","17141 rocky ridge road, austin, tx, usa",2025-09-06 13:52:06,14,2025-09-06,13,Saturday,True,afternoon,11,14
731389,6047,30.307691,-97.7144935,30.2696809,-97.7492075,"northfield, gene johnson st, austin, united states, 78751","the rustic tap, west 6th street, austin, tx, usa",2025-09-06 13:52:04,7,2025-09-06,13,Saturday,True,afternoon,4,7
731388,393452,30.2848284,-97.7323864,30.2782018,-97.7896188,"university campus, deloss dodds way, austin, united states, 78712","3217 park hills drive, austin, tx, usa",2025-09-06 14:10:07,14,2025-09-06,14,Saturday,True,afternoon,9,14
731387,97363,30.2591406,-97.712533,30.3491925,-97.797467,"holly, hidalgo st, austin, united states, 78702","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-06 13:44:06,14,2025-09-06,13,Saturday,True,afternoon,9,14
731386,326057,30.2360184,-97.7371007,30.2697617,-97.7721793,"riverside, mariposa dr, austin, united states, 78741","zilker botanical garden, barton springs road, austin, tx, usa",2025-09-06 13:47:49,8,2025-09-06,13,Saturday,True,afternoon,6,8
731385,116413,30.262441,-97.7441924,30.2876707,-97.7444924,"downtown, trinity st, austin, united states, 78701","villas on 24th, rio grande street, austin, tx, usa",2025-09-06 13:41:55,10,2025-09-06,13,Saturday,True,afternoon,10,10
731381,481778,30.2562368,-97.7282618,30.4231589,-97.9471602,"east cesar chavez, canterbury st, austin, united states, 78702","17141 rocky ridge rd, austin, tx 78734, usa",2025-09-06 13:39:20,13,2025-09-06,13,Saturday,True,afternoon,9,13
731380,597086,30.4160754,-97.9605794,30.4337508,-97.8786176,"travis northwest, boat dock rd, lago vista, united states, 78645","13993 farm to market road 2769, leander, tx, usa",2025-09-06 14:37:13,7,2025-09-06,14,Saturday,True,afternoon,1,7
731375,212220,30.2535451,-97.764939,30.2503133,-97.7491185,"zilker, s lamar blvd, austin, united states, 78704","white tiger, south congress avenue, austin, tx, usa",2025-09-06 13:39:47,9,2025-09-06,13,Saturday,True,afternoon,9,9
731366,17661,30.2647789,-97.7621308,30.4294988,-97.9460556,"coldwater luxury apartments, toomey road, austin, tx, usa","5514 w beach cir, austin, tx, usa",2025-09-06 13:36:27,10,2025-09-06,13,Saturday,True,afternoon,6,10
731361,8256,30.2943475,-97.7123597,30.4231589,-97.9471602,"cherrywood, cherrywood rd, austin, united states, 78722","17141 rocky ridge rd, austin, tx 78734, usa",2025-09-06 13:31:08,14,2025-09-06,13,Saturday,True,afternoon,7,14
731357,354569,30.2728338,-97.757013,30.2847095,-97.7434527,"west end, blanco st, austin, united states, 78703","the callaway house austin, west 22nd street, austin, tx, usa",2025-09-06 13:25:12,9,2025-09-06,13,Saturday,True,afternoon,9,9
731355,308946,30.2692987,-98.0483757,30.6331525,-97.9838878,"travis southwest, wildwood cir, dripping springs, united states, 78620","131 high river ranch drive, liberty hill, tx, usa",2025-09-06 13:47:07,6,2025-09-06,13,Saturday,True,afternoon,1,6
731354,596772,30.2791473,-97.7323711,30.4000608,-97.7254286,"university campus, red river st, austin, united states, 78712","punch bowl social, domain drive, austin, tx, usa",2025-09-06 13:29:30,11,2025-09-06,13,Saturday,True,afternoon,1,11
731353,597085,30.2383233,-97.8069064,30.4231589,-97.9471602,"3210 cupid dr, austin, tx, usa","17141 rocky ridge rd, austin, tx 78734, usa",2025-09-06 13:28:58,9,2025-09-06,13,Saturday,True,afternoon,1,9
731350,99364,30.2799811,-97.735398,30.31332,-97.738355,"university campus, e martin luther king jr blvd, austin, united states, 78701","chili's grill & bar, north lamar boulevard, austin, tx, usa",2025-09-06 13:32:03,7,2025-09-06,13,Saturday,True,afternoon,5,7
731347,108697,30.3049573,-97.6827698,30.2697219,-97.7493899,"windsor park, exeter dr, austin, united states, 78723","key bar, west 6th street, austin, tx, usa",2025-09-06 13:27:27,14,2025-09-06,13,Saturday,True,afternoon,7,14
731343,257752,30.2607032,-97.7391173,30.5506076,-97.8659948,"600 davis st, austin, tx 78701, usa","1644 bovina dr, leander, tx 78641, usa",2025-09-06 13:07:35,11,2025-09-06,13,Saturday,True,afternoon,1,11
731340,539425,30.2876853,-97.7466282,30.277075,-97.7511169,"west campus, w 23rd st, austin, united states, 78705","the tavern, west 12th street, austin, tx, usa",2025-09-06 13:05:47,7,2025-09-06,13,Saturday,True,afternoon,4,7
731336,342944,30.2847957,-97.7318647,30.296571,-97.741649,"university campus, deloss dodds way, austin, united states, 78712","salsa lim贸n, guadalupe street, austin, tx, usa",2025-09-06 13:09:08,7,2025-09-06,13,Saturday,True,afternoon,5,7
731331,275017,30.2851757,-97.7380658,30.2597015,-97.7548234,"university campus, inner campus dr, austin, united states, 78712","terry black's barbecue, barton springs road, austin, tx, usa",2025-09-06 13:00:38,7,2025-09-06,13,Saturday,True,afternoon,5,7
731325,593038,30.2560666,-97.7633276,30.4231589,-97.9471602,"alamo drafthouse cinema south lamar, south lamar boulevard, austin, tx, usa","17141 rocky ridge road, austin, tx, usa",2025-09-06 12:57:31,9,2025-09-06,12,Saturday,True,afternoon,9,9
731324,595199,30.2536244,-97.7273669,30.4231589,-97.9471602,"1801 holly st, austin, tx, usa","17141 rocky ridge road, austin, tx, usa",2025-09-06 12:53:35,7,2025-09-06,12,Saturday,True,afternoon,1,7
731322,335242,30.5555683,-97.8652524,30.4231589,-97.9471602,"1324 volente lane, leander, tx, usa","17141 rocky ridge road, austin, tx, usa",2025-09-06 13:28:34,9,2025-09-06,13,Saturday,True,afternoon,1,9
731316,597138,30.2275188,-97.9129727,30.2669598,-97.7456922,"west oak hill, featherhill rd, austin, united states, 78737","halcyon, west 4th street, austin, tx, usa",2025-09-06 12:44:37,13,2025-09-06,12,Saturday,True,afternoon,1,13
731314,330007,30.2878515,-97.7446806,30.2835401,-97.7325194,"the drag, rio grande st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 12:35:23,7,2025-09-06,12,Saturday,True,afternoon,6,7
731312,257841,30.283758,-97.7316352,30.3069916,-97.7299311,"university campus, robert dedman dr, austin, united states, 78712","allday pizza: hyde park, speedway, austin, tx, usa",2025-09-06 12:37:40,7,2025-09-06,12,Saturday,True,afternoon,7,7
731299,448001,30.2857885,-97.7305676,30.272816,-97.756823,"university campus, robert dedman dr, austin, united states, 78712","swedish hill, west 6th street, austin, tx, usa",2025-09-06 12:29:55,9,2025-09-06,12,Saturday,True,afternoon,9,9
731289,37195,30.265082,-97.7461807,30.2578422,-97.7263306,"2nd street district, w 2nd st, austin, united states, 78701","chalmers austin, east cesar chavez street, austin, tx, usa",2025-09-06 12:12:46,7,2025-09-06,12,Saturday,True,afternoon,5,7
731283,596822,29.8974431,-97.9360674,29.4169834,-98.4788143,"107 east mimosa circle, san marcos, tx, usa","alamodome, montana street, san antonio, tx, usa",2025-09-06 12:34:53,10,2025-09-06,12,Saturday,True,afternoon,5,10
731279,14006,30.2785223,-97.7356065,30.2848235,-97.7175856,"downtown, e 18th st, austin, united states, 78701","haymaker, manor road, austin, tx, usa",2025-09-06 12:13:53,7,2025-09-06,12,Saturday,True,afternoon,4,7
731278,116413,30.2880612,-97.7446419,30.2627413,-97.7439004,"the drag, rio grande st, austin, united states, 78705","p6 at the line austin, east cesar chavez street, austin, tx, usa",2025-09-06 11:59:30,10,2025-09-06,11,Saturday,True,morning,10,10
731275,257853,30.2883702,-97.7286386,30.2896243,-97.7448688,"snarf's sandwiches, medical arts street, austin, tx, usa","alpha epsilon phi, rio grande street, austin, tx, usa",2025-09-06 12:00:25,8,2025-09-06,12,Saturday,True,afternoon,8,8
731272,595295,30.3760793,-97.7014786,30.248187,-97.750424,"north austin, neans dr, austin, united states, 78758","allens boots, south congress avenue, austin, tx, usa",2025-09-06 12:05:14,14,2025-09-06,12,Saturday,True,afternoon,1,14
731268,318614,30.3091496,-97.7468358,30.2701298,-97.7340318,"rosedale, w 39 1/2 st, austin, united states, 78756","701 east 11th street, austin, tx, usa",2025-09-06 11:48:40,10,2025-09-06,11,Saturday,True,morning,9,10
731265,253768,30.4121048,-97.9363219,30.3658493,-98.0318528,"4734 eck ln, austin, tx 78734, united states","19605 lakehurst loop, spicewood, tx, usa",2025-09-06 13:42:09,12,2025-09-06,13,Saturday,True,afternoon,11,12
731261,120259,30.2680355,-97.75545,30.4274478,-97.9465022,"downtown, n lamar blvd, austin, united states, 78703","west beach marina - lake travis, west beach road, austin, tx, usa",2025-09-06 11:35:04,10,2025-09-06,11,Saturday,True,morning,9,10
731260,596947,30.262486,-97.7383641,30.4412515,-97.9129796,"convention center district, red river st, austin, united states, 78702","16107 farm to market road 2769, leander, tx, usa",2025-09-06 11:32:46,12,2025-09-06,11,Saturday,True,morning,1,12
731255,591905,30.2433977,-97.7651131,30.2628309,-97.7415705,"galindo, s 6th st, austin, united states, 78704","zanzibar, east cesar chavez street, austin, tx, usa",2025-09-06 11:32:04,12,2025-09-06,11,Saturday,True,morning,11,12
731254,596898,30.2086173,-97.7628492,30.2640932,-97.771277,"east congress, colonial park blvd, austin, united states, 78745","2131 william barton drive, austin, tx, usa",2025-09-06 11:29:06,10,2025-09-06,11,Saturday,True,morning,1,10
731248,187740,30.3005296,-97.7725298,30.2836809,-97.7325347,"tarrytown, tarryhill pl, austin, united states, 78703","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 11:12:56,14,2025-09-06,11,Saturday,True,morning,12,14
731245,66750,30.2530065,-97.7467028,30.2578422,-97.7263306,"south congress, academy dr, austin, united states, 78704","chalmers austin, east cesar chavez street, austin, tx, usa",2025-09-06 11:11:35,8,2025-09-06,11,Saturday,True,morning,6,8
731243,146917,30.2843472,-97.6930002,30.2835401,-97.7325194,"mlk, e martin luther king jr blvd, austin, united states, 78723","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 11:14:21,12,2025-09-06,11,Saturday,True,morning,6,12
731239,73410,30.2907759,-97.7477845,30.2835401,-97.7325194,"west campus, w 26th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:54:41,7,2025-09-06,10,Saturday,True,morning,5,7
731237,60956,30.2550711,-97.7311127,30.4231589,-97.9471602,"east cesar chavez, holly st, austin, united states, 78702","17141 rocky ridge road, austin, tx, usa",2025-09-06 10:56:15,14,2025-09-06,10,Saturday,True,morning,1,14
731236,558161,30.2681169,-97.7202788,30.4231589,-97.9471602,"central east austin, salina st, austin, estados unidos, 78702","17141 rocky ridge road, austin, texas, ee. uu.",2025-09-06 10:59:31,7,2025-09-06,10,Saturday,True,morning,1,7
731234,26158,30.2916333,-97.747159,30.2883702,-97.7286386,"shoal crest, poplar st, austin, united states, 78705","snarf's sandwiches, medical arts street, austin, tx, usa",2025-09-06 10:50:43,9,2025-09-06,10,Saturday,True,morning,9,9
731230,493053,30.2889802,-97.7472618,30.2835401,-97.7325194,"west campus, pearl st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:48:09,14,2025-09-06,10,Saturday,True,morning,12,14
731228,377833,30.2711834,-97.7344339,30.2835401,-97.7325194,"red river district, sabine st, austin, united states, 78701","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:41:51,14,2025-09-06,10,Saturday,True,morning,9,14
731222,453328,30.289112,-97.7471652,30.2835401,-97.7325194,"west campus, pearl st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:40:58,14,2025-09-06,10,Saturday,True,morning,12,14
731220,72492,30.2829229,-97.7676429,30.290177,-97.734048,"tarrytown, winsted ln, austin, united states, 78703","delta tau delta, san jacinto boulevard, austin, tx, usa",2025-09-06 10:35:15,8,2025-09-06,10,Saturday,True,morning,4,8
731219,486653,30.260736,-97.7645079,30.2835401,-97.7325194,"zilker, linscomb ave, austin, united states, 78704","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:44:04,7,2025-09-06,10,Saturday,True,morning,7,7
731218,197678,30.2555319,-97.7274321,30.3491925,-97.797467,"77 chalmers avenue, austin, tx, usa","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-06 10:39:52,9,2025-09-06,10,Saturday,True,morning,9,9
731217,328432,30.2780877,-97.63489,30.2835401,-97.7325194,"decker ln, austin, united states, 78724","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:44:34,7,2025-09-06,10,Saturday,True,morning,6,7
731211,131380,30.2876707,-97.7444924,30.2836809,-97.7325347,"villas on 24th, rio grande street, austin, tx, usa","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:36:01,14,2025-09-06,10,Saturday,True,morning,13,14
731204,219061,30.276417,-97.7608486,30.2835401,-97.7325194,"clarksville, west lynn st, austin, united states, 78703","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:43:26,13,2025-09-06,10,Saturday,True,morning,7,13
731202,92103,30.2941817,-97.7424296,30.2836809,-97.7325347,"west campus, guadalupe st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:24:06,11,2025-09-06,10,Saturday,True,morning,8,11
731200,183749,30.2826595,-97.7444154,30.2835401,-97.7325194,"west campus, w martin luther king jr blvd, austin, united states, 78701","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:25:45,8,2025-09-06,10,Saturday,True,morning,8,8
731199,243311,30.2643463,-97.7199632,30.2462863,-97.751199,"central east austin, e 10th st, austin, united states, 78702","june's, south congress avenue, austin, tx, usa",2025-09-06 10:18:50,12,2025-09-06,10,Saturday,True,morning,1,12
731197,573448,30.2552402,-97.86737,30.2790124,-97.7337772,"la popular austin, southwest parkway, austin, tx, usa","trinity garage, trinity street, austin, tx, usa",2025-09-06 10:34:31,9,2025-09-06,10,Saturday,True,morning,1,9
731196,331453,30.2939128,-97.7446998,30.2836809,-97.7325347,"shoal crest, w 28th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:23:10,10,2025-09-06,10,Saturday,True,morning,9,10
731195,251224,30.2908429,-97.7450725,30.2836809,-97.7325347,"west campus, w 26th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:17:40,11,2025-09-06,10,Saturday,True,morning,4,11
731190,517851,30.2937251,-97.7448288,30.2836809,-97.7325347,"shoal crest, w 28th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:17:44,13,2025-09-06,10,Saturday,True,morning,11,13
731189,520315,30.2642169,-97.7627451,30.4448676,-97.9136902,"barton springs, sterzing st, austin, united states, 78704","16203 dodd st, volente, tx, usa",2025-09-06 10:22:01,9,2025-09-06,10,Saturday,True,morning,7,9
731187,518756,30.2949478,-97.7540967,30.2836809,-97.7325347,"pemberton heights, ethridge ave, austin, united states, 78703","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:27:02,12,2025-09-06,10,Saturday,True,morning,1,12
731185,65202,30.2937169,-97.7448532,30.2836809,-97.7325347,"zeta beta tau, west 28th street, austin, tx, usa","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:26:36,13,2025-09-06,10,Saturday,True,morning,13,13
731182,447661,30.2937403,-97.7447222,30.2835401,-97.7325194,"shoal crest, w 28th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:24:07,12,2025-09-06,10,Saturday,True,morning,11,12
731181,34908,30.2713421,-97.7181276,30.282938,-97.7251608,"1165 poquito street, austin, tx, usa","2205 comal st, austin, tx 78722, united states",2025-09-06 10:24:38,11,2025-09-06,10,Saturday,True,morning,2,11
731179,255822,30.2641729,-97.7626819,30.4448676,-97.9136902,"barton springs, toomey rd, austin, united states, 78704","16203 dodd street, volente, tx, usa",2025-09-06 10:16:56,8,2025-09-06,10,Saturday,True,morning,5,8
731178,443580,30.2876281,-97.7489861,30.2835401,-97.7325194,"west campus, leon st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:21:19,11,2025-09-06,10,Saturday,True,morning,7,11
731176,183850,30.3464297,-97.7532817,30.2835401,-97.7325194,"northwest hills, e hill dr, austin, united states, 78731","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:16:11,9,2025-09-06,10,Saturday,True,morning,6,9
731175,534163,30.2938205,-97.7447025,30.2835401,-97.7325194,"shoal crest, w 28th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:12:02,13,2025-09-06,10,Saturday,True,morning,13,13
731172,297851,30.340839,-97.8832639,30.2835401,-97.7325194,"travis southwest, river terrace cir, austin, united states, 78733","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:52:58,5,2025-09-06,10,Saturday,True,morning,4,5
731170,339762,30.2937051,-97.7447789,30.2835401,-97.7325194,"shoal crest, w 28th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:10:22,14,2025-09-06,10,Saturday,True,morning,12,14
731165,71145,30.2936937,-97.7447524,30.2836809,-97.7325347,"shoal crest, w 28th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:15:52,12,2025-09-06,10,Saturday,True,morning,10,12
731162,328911,30.2938015,-97.7450269,30.2836809,-97.7325347,"shoal crest, w 28th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:16:13,11,2025-09-06,10,Saturday,True,morning,11,11
731157,403441,30.3189973,-97.8161013,30.2835401,-97.7325194,"northern dancer dr, austin, united states, 78746","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:25:04,10,2025-09-06,10,Saturday,True,morning,1,10
731154,206887,30.294456,-97.7441035,30.2835401,-97.7325194,"shoal crest, rio grande st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:07:24,11,2025-09-06,10,Saturday,True,morning,11,11
731151,263959,30.2911984,-97.748216,30.2835401,-97.7325194,"west campus, w 26th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:08:51,14,2025-09-06,10,Saturday,True,morning,13,14
731150,346338,30.2911865,-97.748158,30.2836809,-97.7325347,"west campus, w 26th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:04:02,9,2025-09-06,10,Saturday,True,morning,7,9
731149,410338,30.2913832,-97.7482419,30.2835401,-97.7325194,"west campus, w 26th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:02:02,12,2025-09-06,10,Saturday,True,morning,10,12
731147,443120,30.2858102,-97.7447722,30.2836809,-97.7325347,"west campus, rio grande st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:08:59,7,2025-09-06,10,Saturday,True,morning,5,7
731146,537746,30.2248575,-97.7770945,30.2835401,-97.7325194,"south manchaca, mount vernon dr, austin, united states, 78745","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:05:29,11,2025-09-06,10,Saturday,True,morning,11,11
731143,495674,30.2475756,-97.8614838,30.4448676,-97.9136902,"6701 rialto boulevard, austin, tx, usa","16203 dodd st, volente, tx, usa",2025-09-06 10:10:23,13,2025-09-06,10,Saturday,True,morning,1,13
731141,541313,30.2691456,-97.7885192,30.2835401,-97.7325194,"liberty park dr, austin, united states, 78746","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:05:39,10,2025-09-06,10,Saturday,True,morning,2,10
