trip_id,user_id,age
731097,417801,20.0
731060,36336,22.0
731060,9709,
731060,9710,
731040,596845,25.0
731112,182915,20.0
731112,157692,21.0
731112,112048,21.0
731112,183820,20.0
731112,183796,20.0
731112,183818,20.0
731112,111777,20.0
731112,184037,20.0
731112,172254,20.0
731112,92644,22.0
731112,357385,20.0
731112,183797,20.0
731112,183118,20.0
731112,184932,21.0
731117,329636,24.0
731117,328856,19.0
731117,582799,19.0
731111,425858,25.0
731117,329635,19.0
731111,27749,
731117,257926,24.0
731111,20502,25.0
731111,472450,26.0
731111,463347,26.0
731111,20804,
731118,74131,25.0
731118,70808,21.0
731118,43008,22.0
731118,75465,21.0
731118,78964,21.0
731118,75659,21.0
731114,332825,19.0
731114,405665,19.0
731118,75606,23.0
731076,328662,34.0
731086,570794,31.0
731128,380760,20.0
731128,94182,21.0
731128,217855,20.0
731128,427981,19.0
731128,380814,19.0
731128,338649,19.0
731128,335786,19.0
731128,427995,18.0
731128,238512,19.0
731077,293226,28.0
731128,417750,22.0
731096,297849,52.0
731128,217329,20.0
731128,234671,20.0
731128,218234,2.0
731084,218895,27.0
731084,530038,29.0
731073,319183,27.0
731129,361100,18.0
731073,596839,26.0
731129,357359,20.0
731073,198212,27.0
731073,596828,27.0
731084,259588,28.0
731073,198836,27.0
731084,75297,28.0
731073,596836,23.0
731129,356420,26.0
731084,175917,27.0
731073,293534,28.0
731073,498729,28.0
731133,460323,18.0
731133,443979,18.0
731133,288969,21.0
731133,583215,19.0
731133,473900,18.0
731133,583867,19.0
731133,410973,19.0
731133,335895,19.0
731133,351052,19.0
731133,406747,19.0
731073,427446,27.0
731133,385615,18.0
731073,398004,35.0
731133,340472,20.0
731073,596764,27.0
731054,593819,27.0
731115,548227,31.0
731135,482388,18.0
731135,396809,19.0
731149,410338,19.0
731135,584607,22.0
731149,443392,19.0
731149,354891,19.0
731149,410288,19.0
731149,247941,20.0
731149,328864,19.0
731149,344405,19.0
731149,345686,19.0
731149,328776,19.0
731150,346338,20.0
731149,444209,18.0
731150,584449,18.0
731150,508429,22.0
731135,582836,18.0
731150,383873,18.0
731150,301807,54.0
731150,584447,18.0
731077,304406,27.0
731150,583264,18.0
731135,239316,18.0
731146,537746,29.0
731146,595220,26.0
731135,583214,18.0
731146,89890,27.0
731146,157109,26.0
731146,596867,29.0
731146,596888,27.0
731146,596897,30.0
731146,596893,28.0
731146,596890,27.0
731127,329705,19.0
731127,257982,19.0
731127,242831,19.0
731127,310854,19.0
731127,256375,20.0
731127,255593,19.0
731127,331323,19.0
731127,255592,19.0
731127,330555,19.0
731146,596864,27.0
731127,328904,19.0
731146,596871,28.0
731127,181565,22.0
731127,254783,19.0
731154,380778,19.0
731147,443120,18.0
731147,442917,18.0
731154,380706,19.0
731147,369044,18.0
731154,193667,23.0
731137,308214,19.0
731137,453350,18.0
731154,206887,21.0
731137,453302,25.0
731137,444022,
731137,475764,18.0
731147,294652,24.0
731137,214661,18.0
731154,253127,20.0
731137,444201,18.0
731137,566769,18.0
731141,541313,21.0
731137,453324,18.0
731147,384116,19.0
731154,328665,19.0
731154,596863,18.0
731137,584836,0.0
731154,596866,18.0
731151,329892,19.0
731137,443920,19.0
731151,329885,19.0
731154,413486,19.0
731151,330459,19.0
731137,596884,18.0
731154,332481,19.0
731151,328874,19.0
731154,380935,1.0
731151,486375,19.0
731151,255246,20.0
731151,263959,19.0
731151,257843,19.0
731151,350050,19.0
731151,363157,19.0
731151,328579,23.0
731151,331119,19.0
731170,162258,20.0
731170,360206,25.0
731170,339762,19.0
731170,330926,20.0
731170,349523,23.0
731170,258723,23.0
731151,255437,19.0
731170,258707,19.0
731170,258088,19.0
731170,258051,29.0
731170,329813,19.0
731170,523645,22.0
731131,442577,20.0
731131,421604,22.0
731131,329524,18.0
731131,371911,18.0
731131,164200,22.0
731131,444057,20.0
731131,371909,1.0
731131,220876,18.0
731131,453434,19.0
731131,443953,18.0
731131,367744,18.0
731131,333361,23.0
731131,453220,18.0
731141,596911,22.0
731170,154277,30.0
731175,534163,32.0
731175,579259,17.0
731175,522232,18.0
731175,446884,17.0
731175,431764,18.0
731058,257752,48.0
731175,449146,18.0
731175,448016,28.0
731175,446678,18.0
731175,449933,18.0
731175,529491,18.0
731175,207351,20.0
731175,448017,25.0
731175,584040,18.0
731143,495674,31.0
731125,73482,22.0
731125,45052,21.0
731125,83890,24.0
731125,72184,21.0
731125,98530,21.0
731125,83893,21.0
731125,73265,21.0
731125,73994,21.0
731125,69809,24.0
731125,83820,21.0
731125,71377,22.0
731125,73688,21.0
731165,71145,21.0
731165,46342,21.0
731125,71445,21.0
731165,46706,21.0
731176,363839,19.0
731176,393508,16.0
731176,451639,16.0
731165,46357,21.0
731165,61337,21.0
731176,398846,16.0
731165,65941,21.0
731165,71634,30.0
731176,367457,32.0
731165,71139,21.0
731176,183850,23.0
731165,89914,21.0
731199,243311,23.0
731165,65198,21.0
731195,332699,20.0
731162,258213,18.0
731195,332722,20.0
731162,258085,20.0
731162,329672,20.0
731162,156277,20.0
731195,251224,20.0
731162,257841,19.0
731162,323767,19.0
731125,46666,21.0
731162,258374,19.0
731162,258321,19.0
731190,517851,18.0
731190,517850,17.0
731162,328911,19.0
731190,571262,18.0
731162,301548,19.0
731190,593449,18.0
731162,327893,19.0
731195,484184,20.0
731190,450135,18.0
731190,449890,18.0
731190,447715,18.0
731190,275017,18.0
731190,465146,18.0
731178,253430,20.0
731178,186587,21.0
731190,161009,23.0
731178,443580,19.0
731190,177469,19.0
731178,328667,19.0
731178,395698,20.0
731178,486723,19.0
731178,484802,19.0
731202,92103,21.0
731202,355109,20.0
731202,242546,20.0
731202,317088,21.0
731181,572373,28.0
731196,331453,19.0
731202,257204,19.0
731196,448276,18.0
731196,447928,18.0
731196,517876,18.0
731196,449216,18.0
731196,447692,25.0
731202,69268,24.0
731196,442868,18.0
731196,447792,18.0
731202,238648,22.0
731181,34908,27.0
731196,447916,24.0
731157,403441,19.0
731202,300425,20.0
731182,212426,18.0
731182,159688,25.0
731182,354569,21.0
731182,161195,25.0
731182,447661,18.0
731182,448001,18.0
731182,524018,
731182,437782,18.0
731182,448018,18.0
731182,586923,9.0
731182,444038,18.0
731185,65202,21.0
731185,32816,22.0
731185,71715,21.0
731185,65205,23.0
731185,63663,20.0
731185,46345,21.0
731185,72124,21.0
731185,61370,25.0
731185,61369,21.0
731200,163342,20.0
731179,78179,28.0
731185,65201,21.0
731200,551674,22.0
731185,63662,21.0
731179,58848,25.0
731185,71220,21.0
731200,183749,20.0
731179,301296,27.0
731200,183748,20.0
731179,38013,25.0
731200,192909,20.0
731200,77007,21.0
731179,255822,28.0
731200,183721,20.0
731200,118433,21.0
731189,520312,26.0
731189,520315,28.0
731185,69358,21.0
731189,323417,19.0
731189,520314,28.0
731189,593105,32.0
731189,595261,28.0
731189,596938,32.0
731211,235058,20.0
731211,131380,24.0
731211,238821,19.0
731211,196840,19.0
731107,257357,21.0
731211,328921,19.0
731211,328880,20.0
731211,161241,19.0
731211,161242,23.0
731107,95438,21.0
731107,72798,25.0
731211,243896,19.0
731211,180122,18.0
731211,141093,19.0
731211,88762,21.0
731211,146465,25.0
731107,216062,23.0
731107,297618,21.0
731107,257358,21.0
731107,577178,23.0
731107,241666,21.0
731220,70009,27.0
731220,72492,27.0
731220,220330,28.0
731220,68059,27.0
731197,596924,44.0
731218,90261,31.0
731218,158056,30.0
731222,161376,21.0
731222,294828,19.0
731222,454244,
731222,197035,24.0
731222,238607,19.0
731222,441150,18.0
731222,426815,19.0
731222,90972,24.0
731218,551172,30.0
731222,197135,18.0
731222,453328,19.0
731222,432105,18.0
731222,426736,22.0
731218,596954,32.0
731218,158792,31.0
731218,197678,30.0
731228,340353,22.0
731187,518756,49.0
731228,155692,25.0
731217,580315,18.0
731217,328432,19.0
731217,305980,20.0
731217,378039,21.0
731217,596937,19.0
731219,486653,25.0
731217,596934,18.0
731228,402541,26.0
731219,476990,20.0
731219,529820,22.0
731228,402645,26.0
731219,499340,23.0
731228,508719,26.0
731219,486654,22.0
731228,117528,26.0
731219,476939,22.0
731228,117641,25.0
731219,236444,20.0
731228,93517,25.0
731228,377833,26.0
731218,36722,29.0
731230,278831,21.0
731218,483597,30.0
731230,275227,26.0
731218,72713,30.0
731230,293446,18.0
731230,346908,22.0
731204,369020,23.0
731204,436745,15.0
731204,219061,17.0
731204,366031,23.0
731230,493053,18.0
731204,219062,15.0
731204,469041,25.0
731204,436793,105.0
731230,278840,34.0
731230,226869,22.0
731230,132410,18.0
731230,245202,21.0
731230,256994,60.0
731230,158153,24.0
731230,160928,19.0
731234,26158,
731234,24549,25.0
731234,30555,22.0
731234,27997,
731234,23417,21.0
731234,43792,21.0
731234,34871,21.0
731234,45398,23.0
731234,595634,21.0
731106,537402,28.0
731172,286849,24.0
731172,290087,29.0
731172,287290,16.0
731172,245923,19.0
731239,75941,21.0
731239,73410,21.0
731239,63150,21.0
731239,71663,21.0
731239,78958,21.0
731237,60956,36.0
731236,558161,24.0
731245,412106,22.0
731245,208530,22.0
731245,66750,22.0
731245,370234,22.0
731245,538458,22.0
731245,538495,21.0
731243,236695,27.0
731243,251254,25.0
731243,146917,26.0
731243,338538,24.0
731243,450055,25.0
731243,206078,24.0
731248,131699,21.0
731248,131679,20.0
731248,275368,27.0
731248,98129,16.0
731248,131680,23.0
731248,275388,39.0
731248,195674,25.0
731248,223839,25.0
731248,200450,26.0
731248,187740,23.0
731248,332357,17.0
731248,225285,32.0
731254,596898,29.0
731255,591905,27.0
731255,594910,27.0
731255,593976,30.0
731255,594015,27.0
731255,525796,25.0
731255,594019,27.0
731255,256326,1.0
731261,120255,24.0
731261,120259,25.0
731255,586882,22.0
731255,594914,27.0
731261,484923,25.0
731261,219003,24.0
731261,247463,22.0
731261,231775,27.0
731255,594911,30.0
731261,251221,24.0
731260,596947,30.0
731261,76306,24.0
731255,9486,
731261,302692,24.0
731268,595653,25.0
731268,595655,23.0
731268,168131,25.0
731268,595040,27.0
731268,593765,26.0
731268,314395,26.0
731268,595672,24.0
731268,595652,25.0
731268,318614,26.0
731278,116413,31.0
731278,596068,19.0
731278,596067,20.0
731278,482020,19.0
731278,585795,19.0
731278,596072,19.0
731278,579903,22.0
731278,211144,23.0
731275,257853,19.0
731278,596064,19.0
731278,596007,19.0
731275,297668,20.0
731275,297664,19.0
731275,331385,19.0
731275,257974,19.0
731275,258227,23.0
731275,258560,21.0
731275,323294,19.0
731272,595295,22.0
731279,14006,
731279,53602,28.0
731279,77967,25.0
731279,33288,25.0
731289,37195,26.0
731289,172994,26.0
731289,309666,26.0
731289,310278,28.0
731289,289986,26.0
731299,437782,18.0
731299,161195,25.0
731299,354569,21.0
731299,448001,18.0
731299,212426,18.0
731299,447661,18.0
731299,524018,
731299,159688,25.0
731299,448018,18.0
731312,257841,19.0
731312,301548,19.0
731312,258321,19.0
731312,329672,20.0
731312,323767,19.0
731312,156277,20.0
731312,258374,19.0
731314,330007,19.0
731314,348900,19.0
731314,241060,19.0
731314,260029,23.0
731314,304604,23.0
731314,284690,19.0
731316,597138,28.0
731325,593038,25.0
731325,593047,21.0
731325,595008,25.0
731283,441775,29.0
731283,212731,30.0
731331,275017,18.0
731331,571262,18.0
731283,596822,29.0
731331,517850,17.0
731283,491704,30.0
731331,517851,18.0
731283,595183,29.0
731331,447715,18.0
731325,221943,28.0
731325,221754,27.0
731325,398166,29.0
731325,217285,27.0
731325,79994,26.0
731325,596904,30.0
731324,595199,30.0
731340,539425,23.0
731336,342944,19.0
731340,307683,19.0
731336,342974,19.0
731336,334226,19.0
731340,108554,20.0
731336,255360,19.0
731340,394672,22.0
731336,331175,20.0
731343,257752,48.0
731357,354569,21.0
731357,524018,
731357,437782,18.0
731357,447661,18.0
731357,159688,25.0
731357,448001,18.0
731357,212426,18.0
731357,161195,25.0
731357,448018,18.0
731347,597210,24.0
731347,297211,28.0
731347,322441,27.0
731347,108699,25.0
731354,596772,41.0
731347,108697,27.0
731347,258580,26.0
731347,212016,25.0
731350,192006,20.0
731350,186598,20.0
731350,182510,21.0
731350,78901,24.0
731350,182518,23.0
731381,481778,31.0
731381,176481,33.0
731381,594190,30.0
731381,278390,35.0
731381,595570,32.0
731381,594167,31.0
731381,594144,31.0
731381,278394,36.0
731381,230059,33.0
731353,597085,33.0
731265,253768,31.0
731265,38519,29.0
731265,210603,29.0
731265,62872,28.0
731265,38521,29.0
731265,210600,29.0
731265,21890,
731387,66678,24.0
731265,247075,29.0
731387,56301,28.0
731265,210598,29.0
731375,212220,24.0
731387,97363,29.0
731375,289481,24.0
731387,55028,28.0
731265,320163,29.0
731387,595691,29.0
731387,595687,32.0
731387,72914,30.0
731387,595644,32.0
731387,595685,32.0
731375,177700,25.0
731375,321169,24.0
731375,547731,23.0
731375,178953,24.0
731265,321645,29.0
731375,264271,25.0
731375,264268,24.0
731375,258799,24.0
731366,67252,25.0
731385,211144,23.0
731385,116413,31.0
731385,579903,22.0
731385,596072,19.0
731385,596068,19.0
731366,69363,26.0
731385,585795,19.0
731385,482020,19.0
731385,596007,19.0
731385,596067,20.0
731385,596064,19.0
731322,335242,33.0
731366,298846,34.0
731366,67256,28.0
731366,56628,27.0
731366,175769,25.0
731355,308946,26.0
731389,6047,
731389,32777,26.0
731389,32776,26.0
731389,298743,26.0
731396,594015,27.0
731396,256326,1.0
731396,594910,27.0
731396,593976,30.0
731396,525796,25.0
731396,594911,30.0
731396,586882,22.0
731397,587900,24.0
731397,19757,
731386,540924,24.0
731386,326057,25.0
731386,468156,33.0
731386,535044,25.0
731386,540908,25.0
731386,540949,26.0
731361,8256,
731361,22341,
731361,130971,24.0
731410,517851,18.0
731410,517850,17.0
731402,73451,3.0
731402,24283,
731361,511569,24.0
731410,449890,18.0
731402,24427,
731402,45604,26.0
731402,57219,22.0
731402,38356,21.0
731402,73292,26.0
731402,71273,22.0
731361,99545,24.0
731402,45013,22.0
731361,7025,
731410,571262,18.0
731393,595010,28.0
731402,71056,22.0
731402,45406,3.0
731402,64758,21.0
731410,447715,18.0
731388,393452,15.0
731388,357187,23.0
731388,551584,23.0
731388,381508,24.0
731388,566687,22.0
731388,442986,20.0
731388,353457,20.0
731388,551585,23.0
731361,130972,24.0
731388,566407,19.0
731411,595299,30.0
731392,133269,23.0
731392,271737,22.0
731392,77543,21.0
731392,510149,22.0
731392,141446,21.0
731419,460808,20.0
731392,544679,22.0
731392,357428,22.0
731392,497321,23.0
731392,309604,25.0
731392,496600,25.0
731392,597287,23.0
731413,19265,
731401,257841,19.0
731401,329672,20.0
731409,92333,28.0
731401,301548,19.0
731401,156277,20.0
731401,323767,19.0
731401,258321,19.0
731401,258374,19.0
731414,13524,
731414,14186,
731409,75021,28.0
731414,3591,
731414,14722,
731414,14187,
731414,19014,
731409,377069,28.0
731414,35102,24.0
731414,13286,
731414,13512,
731426,342944,19.0
731426,255360,19.0
731426,342974,19.0
731426,334226,19.0
731426,328895,19.0
731426,328896,19.0
731426,331175,20.0
731432,68087,24.0
731409,161705,25.0
731432,49427,24.0
731432,471652,24.0
731432,114610,24.0
731432,135095,24.0
731432,372764,24.0
731423,343970,19.0
731432,29607,24.0
731433,118170,27.0
731423,382928,19.0
731423,380214,19.0
731423,333255,19.0
731433,70009,27.0
731433,68059,27.0
731438,122077,28.0
731438,124935,27.0
731438,156933,27.0
731438,262111,58.0
731438,254243,24.0
731438,463336,24.0
731438,179706,25.0
731438,437574,26.0
731438,358525,23.0
731438,65978,27.0
731438,10221,
731435,366031,23.0
731442,597289,28.0
731456,539425,23.0
731456,108554,20.0
731435,436745,15.0
731456,597208,19.0
731380,597086,31.0
731456,555612,19.0
731456,307683,19.0
731456,394672,22.0
731435,334254,34.0
731435,401148,22.0
731470,198212,27.0
731440,62537,26.0
731440,320549,23.0
731428,80006,27.0
731470,596839,26.0
731440,156678,26.0
731440,131052,26.0
731440,151017,26.0
731440,589026,26.0
731470,399425,27.0
731440,201910,25.0
731470,596828,27.0
731470,479164,28.0
731429,199609,27.0
731470,498729,28.0
731470,596764,27.0
731429,291691,27.0
731429,597296,27.0
731429,162078,28.0
731429,597315,31.0
731431,150684,27.0
731429,12737,
731431,157149,26.0
731431,64935,26.0
731429,221513,27.0
731475,9709,
731429,412522,27.0
731475,36336,22.0
731431,157324,29.0
731431,250015,23.0
731455,239281,19.0
731475,9710,
731429,597298,
731431,150699,27.0
731455,459207,19.0
731431,167022,29.0
731455,297907,25.0
731457,212220,24.0
731455,241806,22.0
731457,547731,23.0
731455,242532,18.0
731455,316017,23.0
731457,289481,24.0
731481,596924,44.0
731457,177700,25.0
731475,10000,
731457,178953,24.0
731457,321169,24.0
731457,264271,25.0
731457,264268,24.0
731457,258799,24.0
731469,58848,25.0
731469,78179,28.0
731469,38013,25.0
731479,41946,21.0
731479,75561,21.0
731479,44989,21.0
731479,39466,26.0
731479,73399,22.0
731479,58726,22.0
731479,73848,21.0
731479,73850,21.0
731479,56399,21.0
731427,596784,36.0
731479,75576,22.0
731479,34816,21.0
731427,596798,31.0
731479,47411,21.0
731427,596810,23.0
731427,596790,28.0
731427,596827,26.0
731427,596811,30.0
731427,63717,32.0
731468,293226,28.0
731469,124219,27.0
731469,255822,28.0
731469,39436,30.0
731498,595332,32.0
731469,301296,27.0
731427,570820,33.0
731467,593819,27.0
731468,304406,27.0
731482,79024,29.0
731511,548227,31.0
731486,78901,24.0
731486,182518,23.0
731486,182510,21.0
731483,261552,25.0
731495,533937,17.0
731495,491781,18.0
731495,283389,19.0
731495,533939,18.0
731495,365958,18.0
731495,583643,18.0
731478,597321,30.0
731490,584476,18.0
731490,584021,18.0
731490,455482,18.0
731490,556528,18.0
731490,583980,18.0
731490,491641,18.0
731452,252453,26.0
731513,597345,24.0
731513,170912,24.0
731513,442525,24.0
731513,597343,24.0
731513,343707,24.0
731493,596898,29.0
731489,518190,26.0
731474,593935,27.0
731544,243311,23.0
731491,592828,24.0
731462,581025,27.0
731535,592919,46.0
731563,595261,28.0
731563,520312,26.0
731563,520315,28.0
731563,323417,19.0
731563,520314,28.0
731510,330781,19.0
731563,593105,32.0
731563,597369,26.0
731505,207352,47.0
731566,593940,27.0
731566,593852,27.0
731566,597357,26.0
731566,593782,26.0
731569,425858,25.0
731569,27749,
731569,472450,26.0
731566,597379,26.0
731566,597378,26.0
731569,463347,26.0
731569,20804,
731460,537402,28.0
731566,597372,26.0
731566,597366,26.0
731586,495674,31.0
731575,597371,25.0
731549,80690,50.0
731566,597387,26.0
731582,261197,19.0
731582,267725,19.0
731582,256605,19.0
731582,150971,24.0
731582,261570,19.0
731582,261569,20.0
731565,259685,19.0
731565,255523,20.0
731565,254854,19.0
731582,331268,20.0
731565,283067,25.0
731565,319825,19.0
731565,234512,19.0
731564,300409,24.0
731564,320497,24.0
731564,303941,23.0
731564,258705,24.0
731564,303945,22.0
731564,216828,24.0
731564,258685,24.0
731564,327572,24.0
731561,254094,25.0
731561,225336,24.0
731561,166117,18.0
731561,166407,25.0
731561,161326,24.0
731561,205965,24.0
731561,161316,18.0
731561,409196,24.0
731561,218731,18.0
731561,211930,36.0
731572,131681,20.0
731572,131679,20.0
731572,200450,26.0
731572,98129,16.0
731572,131699,21.0
731591,365002,20.0
731591,226620,21.0
731591,226142,21.0
731591,597393,20.0
731591,88368,21.0
731572,187740,23.0
731572,131680,23.0
731572,212953,17.0
731591,597392,19.0
731591,597394,18.0
731604,213547,27.0
731592,8794,25.0
731592,320070,29.0
731592,526468,25.0
731592,298559,24.0
731592,270016,32.0
731592,8362,
731592,432136,24.0
731592,30630,25.0
731592,35820,24.0
731626,111131,20.0
731626,91302,20.0
731626,78202,20.0
731626,111877,20.0
731626,111797,21.0
731626,89087,20.0
731529,596867,29.0
731529,596864,27.0
731529,157109,26.0
731529,595220,26.0
731529,537746,29.0
731529,596897,30.0
731529,596871,28.0
731529,596890,27.0
731529,596888,27.0
731590,596666,26.0
731529,596893,28.0
731626,105594,20.0
731627,595590,52.0
731626,84389,25.0
731598,143261,27.0
731598,159093,19.0
731598,197723,20.0
731598,333453,19.0
731628,91339,20.0
731628,111134,30.0
731628,134980,20.0
731598,197724,23.0
731628,111416,20.0
731598,246407,19.0
731598,221187,19.0
731628,111781,20.0
731628,184272,21.0
731628,111648,21.0
731624,45604,26.0
731624,73292,26.0
731624,24283,
731624,73451,3.0
731624,24427,
731624,71273,22.0
731624,57219,22.0
731624,90058,21.0
731602,324020,24.0
731602,307681,19.0
731602,235952,19.0
731602,154609,24.0
731602,248681,24.0
731602,317991,19.0
731624,71199,21.0
731602,243807,19.0
731624,255604,21.0
731602,185280,20.0
731624,45013,22.0
731634,75796,24.0
731634,60209,18.0
731634,60228,18.0
731630,263282,20.0
731634,82672,18.0
731634,170678,24.0
731634,328113,18.0
731630,251735,19.0
731630,255349,19.0
731630,150339,58.0
731630,294086,21.0
731630,151043,24.0
731602,154606,20.0
731643,347221,22.0
731651,34929,22.0
731651,19720,
731651,19695,23.0
731651,19725,
731651,11050,
731651,19717,
731651,7875,
731651,7993,
731651,40484,22.0
731636,37195,26.0
731635,579972,19.0
731635,288236,25.0
731636,310278,28.0
731635,278421,30.0
731635,113450,25.0
731635,278478,24.0
731635,275368,27.0
731635,332357,17.0
731635,137320,22.0
731645,243772,26.0
731645,405581,26.0
731636,309666,26.0
731645,33016,26.0
731645,31872,23.0
731645,20411,
731636,289986,26.0
731658,132410,18.0
731658,160928,19.0
731658,158153,24.0
731658,444039,18.0
731653,339215,19.0
731653,333402,19.0
731658,168446,25.0
731653,288338,23.0
731653,343146,19.0
731658,178061,18.0
731658,295768,19.0
731658,178060,2.0
731655,340353,22.0
731655,565963,22.0
731655,197262,24.0
731662,96950,24.0
731662,211362,23.0
731662,22984,
731662,550619,27.0
731655,155692,25.0
731655,508719,26.0
731655,93517,25.0
731655,107749,25.0
731663,593765,26.0
731663,168131,25.0
731663,314395,26.0
731663,595652,25.0
731663,595672,24.0
731663,595653,25.0
731655,455711,26.0
731663,595655,23.0
731663,595040,27.0
731709,570794,31.0
731689,194380,24.0
731689,195041,23.0
731689,256842,20.0
731689,574422,21.0
731689,194452,20.0
731689,345547,25.0
731689,181222,20.0
731689,71645,25.0
731716,597463,38.0
731689,181230,27.0
731675,584003,36.0
731713,584539,23.0
731713,584445,18.0
731689,185021,21.0
731713,584503,18.0
731713,453301,18.0
731713,569622,24.0
731713,584331,19.0
731713,504618,18.0
731713,541718,18.0
731713,314231,18.0
731713,584570,21.0
731713,453306,18.0
731724,246407,19.0
731724,197724,23.0
731724,197723,20.0
731724,221187,19.0
731724,82412,25.0
731724,159093,19.0
731724,333453,19.0
731718,235952,19.0
731718,185280,20.0
731718,317991,19.0
731718,307681,19.0
731718,243807,19.0
731714,74488,25.0
731714,76692,21.0
731714,119119,21.0
731714,73706,31.0
731714,73391,21.0
731714,78914,21.0
731747,278218,29.0
731701,79995,28.0
731701,109153,27.0
731701,93542,25.0
731701,67064,25.0
731701,69049,25.0
731701,74482,27.0
731701,232503,25.0
731769,98528,21.0
731769,73739,21.0
731769,73703,21.0
731769,150025,21.0
731769,73702,21.0
731769,220039,21.0
731770,108554,20.0
731769,73707,21.0
731770,597208,19.0
731769,74685,22.0
731701,82531,29.0
731770,391568,21.0
731701,97178,28.0
731770,539425,23.0
731769,243493,19.0
731769,74677,21.0
731770,555612,19.0
731770,307683,19.0
731701,93185,25.0
731769,74427,25.0
731775,495669,26.0
731754,232295,26.0
731768,75351,52.0
731754,137830,19.0
731754,81447,24.0
731754,206640,20.0
731770,394672,22.0
731769,74428,22.0
731769,72557,25.0
731789,328830,19.0
731789,255340,19.0
731789,328832,19.0
731789,249646,19.0
731720,597207,24.0
731789,131329,19.0
731789,230186,28.0
731789,128059,22.0
731789,245868,19.0
731789,241727,20.0
731789,328880,20.0
731789,281072,19.0
731771,327135,27.0
731771,123787,26.0
731771,597460,28.0
731771,327163,25.0
731754,75798,25.0
731754,443834,19.0
731754,63880,25.0
731754,328069,22.0
731754,322594,25.0
731754,170791,21.0
731754,321701,23.0
731802,275998,18.0
731806,584471,18.0
731806,588669,18.0
731806,453583,18.0
731806,584021,18.0
731806,453214,18.0
731806,453350,18.0
731806,455482,18.0
731806,584025,22.0
731800,597144,23.0
731800,597312,23.0
731800,597211,24.0
731800,597185,24.0
731800,597101,23.0
731800,597112,23.0
731800,597178,23.0
731800,597104,23.0
731800,8166,
731800,597106,23.0
731800,597140,23.0
731800,597114,24.0
731810,518756,49.0
731820,69568,22.0
731820,81536,22.0
731820,45615,21.0
731820,71740,21.0
731820,74081,21.0
731820,73016,23.0
731820,72881,21.0
731847,70607,21.0
731847,78087,20.0
731847,76702,21.0
731847,278003,19.0
731847,79784,21.0
731856,587704,22.0
731856,585751,22.0
731856,585712,18.0
731856,585740,19.0
731827,218583,23.0
731827,333929,20.0
731807,287651,27.0
731853,377997,19.0
731827,192650,24.0
731853,374148,20.0
731853,494977,19.0
731853,333926,19.0
731864,90880,21.0
731814,37209,26.0
731864,185762,21.0
731864,350772,20.0
731864,182556,21.0
731863,435771,48.0
731853,83727,21.0
731880,539425,23.0
731867,191242,20.0
731880,108554,20.0
731827,107568,24.0
731827,377999,19.0
731880,307683,19.0
731880,597208,19.0
731827,351102,23.0
731880,555612,19.0
731864,182814,23.0
731864,75452,21.0
731880,394672,22.0
731867,333979,21.0
731880,391568,21.0
731867,186485,23.0
731867,182633,22.0
731853,107569,25.0
731867,315945,20.0
731867,187401,20.0
731867,186498,21.0
731827,597616,19.0
731867,182813,23.0
731867,191292,23.0
731803,386934,39.0
731864,182634,20.0
731849,409651,40.0
731812,135040,43.0
731884,333927,19.0
731884,345747,22.0
731884,589548,19.0
731884,589545,18.0
731884,331536,20.0
731889,347221,22.0
731884,333912,19.0
731884,325134,19.0
731888,546390,24.0
731888,333859,22.0
731888,198067,20.0
731888,66944,24.0
731890,594048,19.0
731904,321645,29.0
731904,210600,29.0
731890,594798,18.0
731888,333860,23.0
731904,38519,29.0
731904,210598,29.0
731904,253768,31.0
731888,345746,19.0
731904,210603,29.0
731904,320163,29.0
731904,38521,29.0
731888,42920,23.0
731890,333922,19.0
731904,247075,29.0
731888,332457,22.0
731904,62872,28.0
731890,595435,19.0
731890,331537,20.0
731902,72826,21.0
731902,65024,21.0
731911,60661,24.0
731902,7549,
731911,29101,25.0
731911,27730,
731813,259071,32.0
731911,24858,
731902,21592,
731910,594019,27.0
731906,241060,19.0
731910,525796,25.0
731906,274004,20.0
731906,304604,23.0
731910,594910,27.0
731893,335736,20.0
731906,260029,23.0
731906,348900,19.0
731906,330007,19.0
731910,256326,1.0
731910,586882,22.0
731910,9486,
731910,594914,27.0
731910,594911,30.0
731910,593976,30.0
731910,594015,27.0
731902,21902,
731902,45391,25.0
731902,23945,
731936,597637,34.0
731855,167040,29.0
731855,134371,25.0
731855,22092,
731855,62745,27.0
731855,63986,28.0
731941,87481,23.0
731941,341083,20.0
731941,186614,20.0
731941,347209,21.0
731941,187341,21.0
731946,594294,18.0
731946,597648,19.0
731946,596492,28.0
731933,89030,22.0
731946,596553,18.0
731938,195041,23.0
731938,71645,25.0
731938,256842,20.0
731938,185021,21.0
731938,181222,20.0
731938,574422,21.0
731938,194452,20.0
731938,345547,25.0
731938,181230,27.0
731933,45706,22.0
731951,186635,20.0
731951,181350,20.0
731951,194408,20.0
731951,194399,23.0
731951,281828,20.0
731931,339215,19.0
731931,288338,23.0
731931,343146,19.0
731932,192692,22.0
731932,75559,22.0
731951,281823,21.0
731932,75560,21.0
731932,73531,21.0
731931,333402,19.0
731932,67274,21.0
731961,42017,26.0
731961,597674,28.0
731961,49968,26.0
731961,49959,28.0
731961,42021,27.0
731961,157055,27.0
731965,328664,19.0
731965,431566,19.0
